"DOI","publisher","type","created","created_year"
"10.1016/j.ajhg.2019.03.021","Elsevier BV","journal-article",2019-05-09,2019
"10.1073/pnas.1820165116","Proceedings of the National Academy of Sciences","journal-article",2019-07-03,2019
"10.1038/s41386-019-0527-0","Springer Science and Business Media LLC","journal-article",2019-09-23,2019
"10.1111/eva.12871","Wiley","journal-article",2019-09-17,2019
"10.1016/j.neuroimage.2019.116013","Elsevier BV","journal-article",2019-07-19,2019
"10.1073/pnas.1818217116","Proceedings of the National Academy of Sciences","journal-article",2019-04-04,2019
"10.1073/pnas.1903982116","Proceedings of the National Academy of Sciences","journal-article",2019-06-19,2019
"10.1002/yea.3435","Wiley","journal-article",2019-07-26,2019
"10.1016/j.biopsycho.2019.107778","Elsevier BV","journal-article",2019-10-05,2019
"10.1105/tpc.18.00787","American Society of Plant Biologists (ASPB)","journal-article",2019-05-03,2019
"10.1016/j.molcel.2019.08.028","Elsevier BV","journal-article",2019-09-26,2019
"10.1098/rstb.2019.0012","The Royal Society","journal-article",2019-07-29,2019
"10.1016/j.ymeth.2019.05.008","Elsevier BV","journal-article",2019-05-10,2019
"10.1016/j.bbr.2019.112188","Elsevier BV","journal-article",2019-08-29,2019
"10.1016/j.isci.2019.07.018","Elsevier BV","journal-article",2019-07-17,2019
"10.1371/journal.pgen.1008389","Public Library of Science (PLoS)","journal-article",2019-09-16,2019
"10.1183/13993003.00646-2019","European Respiratory Society (ERS)","journal-article",2019-10-10,2019
"10.1016/j.neuroimage.2019.116035","Elsevier BV","journal-article",2019-07-19,2019
"10.1016/j.cub.2019.08.017","Elsevier BV","journal-article",2019-09-12,2019
"10.1016/j.ymeth.2019.06.021","Elsevier BV","journal-article",2019-06-26,2019
"10.1098/rspb.2019.1818","The Royal Society","journal-article",2019-10-02,2019
"10.1016/j.jneumeth.2019.108432","Elsevier BV","journal-article",2019-10-03,2019
"10.7554/elife.46112","eLife Sciences Publications, Ltd","journal-article",2019-08-07,2019
"10.1104/pp.19.00647","American Society of Plant Biologists (ASPB)","journal-article",2019-09-06,2019
"10.1016/j.neuroimage.2019.116149","Elsevier BV","journal-article",2019-08-30,2019
"10.1111/jipb.12809","Wiley","journal-article",2019-03-28,2019
"10.1093/nar/gkz483","Oxford University Press (OUP)","journal-article",2019-06-20,2019
"10.15252/embr.201948451","EMBO","journal-article",2019-09-19,2019
"10.1002/jcsm.12474","Wiley","journal-article",2019-08-12,2019
"10.1093/bioinformatics/btz493","Oxford University Press (OUP)","journal-article",2019-06-14,2019
"10.1002/aur.2193","Wiley","journal-article",2019-08-16,2019
"10.1126/sciadv.aax0250","American Association for the Advancement of Science (AAAS)","journal-article",2019-07-03,2019
"10.1016/j.ymeth.2019.09.012","Elsevier BV","journal-article",2019-09-16,2019
"10.1111/1755-0998.13056","Wiley","journal-article",2019-07-10,2019
"10.1073/pnas.1903562116","Proceedings of the National Academy of Sciences","journal-article",2019-06-11,2019
"10.1098/rsob.190156","The Royal Society","journal-article",2019-09-11,2019
"10.1007/s13213-019-01503-5","Springer Science and Business Media LLC","journal-article",2019-09-03,2019
"10.1002/ece3.5649","Wiley","journal-article",2019-09-27,2019
"10.1111/geb.12978","Wiley","journal-article",2019-08-07,2019
"10.1073/pnas.1904516116","Proceedings of the National Academy of Sciences","journal-article",2019-05-18,2019
"10.1073/pnas.1905261116","Proceedings of the National Academy of Sciences","journal-article",2019-10-10,2019
"10.15252/msb.20178075","EMBO","journal-article",2019-04-08,2019
"10.1126/science.aax7621","American Association for the Advancement of Science (AAAS)","journal-article",2019-08-08,2019
"10.1093/bioinformatics/btz520","Oxford University Press (OUP)","journal-article",2019-06-28,2019
"10.1111/fcp.12499","Wiley","journal-article",2019-07-17,2019
"10.1083/jcb.201903068","Rockefeller University Press","journal-article",2019-06-21,2019
"10.1111/psyp.13482","Wiley","journal-article",2019-10-14,2019
"10.4269/ajtmh.18-1009","American Society of Tropical Medicine and Hygiene","journal-article",2019-08-20,2019
"10.1016/j.jhep.2019.08.036","Elsevier BV","journal-article",2019-09-25,2019
"10.1073/pnas.1904611116","Proceedings of the National Academy of Sciences","journal-article",2019-09-17,2019
"10.1093/bioinformatics/btz538","Oxford University Press (OUP)","journal-article",2019-07-24,2019
"10.1002/pd.5556","Wiley","journal-article",2019-09-09,2019
"10.1073/pnas.1901695116","Proceedings of the National Academy of Sciences","journal-article",2019-04-23,2019
"10.1073/pnas.1908903116","Proceedings of the National Academy of Sciences","journal-article",2019-08-23,2019
"10.1126/sciadv.aaw3818","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-04,2019
"10.1098/rspb.2019.0428","The Royal Society","journal-article",2019-06-12,2019
"10.1080/10253890.2019.1625885","Informa UK Limited","journal-article",2019-06-12,2019
"10.1126/science.aaw8634","American Association for the Advancement of Science (AAAS)","journal-article",2019-07-04,2019
"10.1098/rstb.2018.0238","The Royal Society","journal-article",2019-06-03,2019
"10.1016/j.neuroimage.2019.116131","Elsevier BV","journal-article",2019-08-28,2019
"10.1007/s41470-019-00063-y","Springer Science and Business Media LLC","journal-article",2019-08-22,2019
"10.1111/1755-0998.13088","Wiley","journal-article",2019-09-04,2019
"10.1111/tpj.14554","Wiley","journal-article",2019-10-01,2019
"10.1126/science.aaw3134","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-26,2019
"10.1126/science.aax4804","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-26,2019
"10.1038/s41467-019-12489-8","Springer Science and Business Media LLC","journal-article",2019-10-04,2019
"10.1093/molbev/msz183","Oxford University Press (OUP)","journal-article",2019-08-09,2019
"10.7554/elife.48221","eLife Sciences Publications, Ltd","journal-article",2019-09-25,2019
"10.1098/rsob.190087","The Royal Society","journal-article",2019-06-26,2019
"10.1016/j.jsbmb.2019.105481","Elsevier BV","journal-article",2019-09-18,2019
"10.1085/jgp.201912374","Rockefeller University Press","journal-article",2019-10-10,2019
"10.1002/jimd.12137","Wiley","journal-article",2019-06-18,2019
"10.1039/c9lc00506d","Royal Society of Chemistry (RSC)","journal-article",2019-09-20,2019
"10.1016/j.neuroimage.2019.116093","Elsevier BV","journal-article",2019-08-09,2019
"10.1093/bioinformatics/btz505","Oxford University Press (OUP)","journal-article",2019-06-13,2019
"10.1007/s00248-019-01411-w","Springer Science and Business Media LLC","journal-article",2019-07-12,2019
"10.1002/anie.201905685","Wiley","journal-article",2019-07-17,2019
"10.1073/pnas.1905221116","Proceedings of the National Academy of Sciences","journal-article",2019-08-27,2019
"10.1016/j.phrs.2019.104452","Elsevier BV","journal-article",2019-09-10,2019
"10.1098/rsos.190589","The Royal Society","journal-article",2019-07-31,2019
"10.1098/rspb.2019.0730","The Royal Society","journal-article",2019-06-04,2019
"10.1016/j.jmb.2019.05.033","Elsevier BV","journal-article",2019-05-29,2019
"10.1111/nph.16095","Wiley","journal-article",2019-08-08,2019
"10.1016/j.watres.2019.114859","Elsevier BV","journal-article",2019-07-15,2019
"10.1139/gen-2019-0051","Canadian Science Publishing","journal-article",2019-08-22,2019
"10.1109/tbme.2019.2911728","Institute of Electrical and Electronics Engineers (IEEE)","journal-article",2019-04-17,2019
"10.1098/rspb.2019.1794","The Royal Society","journal-article",2019-10-09,2019
"10.1093/sysbio/syz067","Oxford University Press (OUP)","journal-article",2019-10-04,2019
"10.1038/s41398-019-0502-x","Springer Science and Business Media LLC","journal-article",2019-06-07,2019
"10.1097/02014419-201906001-00426","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-06-17,2019
"10.1111/tpj.14547","Wiley","journal-article",2019-09-27,2019
"10.1098/rspb.2019.0718","The Royal Society","journal-article",2019-06-19,2019
"10.1073/pnas.1911119116","Proceedings of the National Academy of Sciences","journal-article",2019-09-17,2019
"10.1097/j.pain.0000000000001666","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-07-29,2019
"10.1161/strokeaha.119.025738","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-09-12,2019
"10.1073/pnas.1907858116","Proceedings of the National Academy of Sciences","journal-article",2019-10-01,2019
"10.1016/j.neuroimage.2019.116178","Elsevier BV","journal-article",2019-09-07,2019
"10.1093/bioinformatics/btz407","Oxford University Press (OUP)","journal-article",2019-05-28,2019
"10.1093/molbev/msz184","Oxford University Press (OUP)","journal-article",2019-08-09,2019
"10.1016/j.jprot.2019.103423","Elsevier BV","journal-article",2019-06-28,2019
"10.1038/s41598-019-50857-y","Springer Science and Business Media LLC","journal-article",2019-10-10,2019
"10.12688/wellcomeopenres.15359.1","F1000 Research Ltd","journal-article",2019-08-20,2019
"10.1073/pnas.1818461116","Proceedings of the National Academy of Sciences","journal-article",2019-10-01,2019
"10.1073/pnas.1905298116","Proceedings of the National Academy of Sciences","journal-article",2019-09-04,2019
"10.1007/s10162-019-00730-6","Springer Science and Business Media LLC","journal-article",2019-07-11,2019
"10.1080/23802359.2019.1605855","Informa UK Limited","journal-article",2019-04-26,2019
"10.1073/pnas.1904159116","Proceedings of the National Academy of Sciences","journal-article",2019-09-10,2019
"10.1016/j.cub.2019.07.011","Elsevier BV","journal-article",2019-08-19,2019
"10.1126/sciadv.aaw2778","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-18,2019
"10.1098/rsif.2019.0234","The Royal Society","journal-article",2019-08-21,2019
"10.1126/sciadv.aax4621","American Association for the Advancement of Science (AAAS)","journal-article",2019-08-07,2019
"10.1098/rsif.2019.0054","The Royal Society","journal-article",2019-05-15,2019
"10.1080/17429145.2019.1609106","Informa UK Limited","journal-article",2019-05-11,2019
"10.1073/pnas.1908008116","Proceedings of the National Academy of Sciences","journal-article",2019-10-08,2019
"10.1073/pnas.1905690116","Proceedings of the National Academy of Sciences","journal-article",2019-08-27,2019
"10.1098/rsif.2019.0451","The Royal Society","journal-article",2019-09-18,2019
"10.1073/pnas.1909801116","Proceedings of the National Academy of Sciences","journal-article",2019-08-27,2019
"10.1088/1741-2552/ab4c77","IOP Publishing","journal-article",2019-10-09,2019
"10.1098/rsif.2018.0675","The Royal Society","journal-article",2019-01-30,2019
"10.1098/rsbl.2019.0260","The Royal Society","journal-article",2019-07-24,2019
"10.1073/pnas.1905615116","Proceedings of the National Academy of Sciences","journal-article",2019-06-13,2019
"10.1016/j.neunet.2019.09.002","Elsevier BV","journal-article",2019-09-06,2019
"10.1016/j.neuroimage.2019.116083","Elsevier BV","journal-article",2019-08-07,2019
"10.2967/jnumed.119.228692","Society of Nuclear Medicine","journal-article",2019-09-13,2019
"10.1111/1755-0998.13095","Wiley","journal-article",2019-09-24,2019
"10.15252/embj.2019102870","EMBO","journal-article",2019-08-01,2019
"10.1093/molbev/msz212","Oxford University Press (OUP)","journal-article",2019-09-19,2019
"10.1016/j.neuroimage.2019.116143","Elsevier BV","journal-article",2019-08-29,2019
"10.1111/ejn.14545","Wiley","journal-article",2019-08-16,2019
"10.1126/sciadv.aax8352","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-11,2019
"10.1002/hbm.24795","Wiley","journal-article",2019-10-01,2019
"10.1016/j.bpj.2019.09.005","Elsevier BV","journal-article",2019-09-12,2019
"10.1016/j.neuroimage.2019.116124","Elsevier BV","journal-article",2019-08-29,2019
"10.1083/jcb.201801214","Rockefeller University Press","journal-article",2019-06-06,2019
"10.1073/pnas.1907009116","Proceedings of the National Academy of Sciences","journal-article",2019-09-24,2019
"10.15252/embj.2019102226","EMBO","journal-article",2019-10-14,2019
"10.1186/s12943-019-1018-y","Springer Science and Business Media LLC","journal-article",2019-05-09,2019
"10.1038/s41388-019-0850-2","Springer Science and Business Media LLC","journal-article",2019-07-12,2019
"10.1016/j.neuroimage.2019.07.018","Elsevier BV","journal-article",2019-07-20,2019
"10.1073/pnas.1906237116","Proceedings of the National Academy of Sciences","journal-article",2019-07-20,2019
"10.1016/j.bpj.2019.07.029","Elsevier BV","journal-article",2019-07-25,2019
"10.1002/1873-3468.13588","Wiley","journal-article",2019-08-29,2019
"10.1097/j.pain.0000000000001703","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-09-24,2019
"10.1073/pnas.1906623116","Proceedings of the National Academy of Sciences","journal-article",2019-10-15,2019
"10.1080/19491034.2019.1629795","Informa UK Limited","journal-article",2019-06-21,2019
"10.1111/jnc.14830","Wiley","journal-article",2019-07-20,2019
"10.1104/pp.19.00473","American Society of Plant Biologists (ASPB)","journal-article",2019-07-12,2019
"10.1161/jaha.119.013748","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-09-28,2019
"10.1182/blood.2019000681","American Society of Hematology","journal-article",2019-05-25,2019
"10.1080/19336934.2019.1664363","Informa UK Limited","journal-article",2019-09-16,2019
"10.1093/molbev/msz213","Oxford University Press (OUP)","journal-article",2019-09-13,2019
"10.1016/j.virol.2019.09.001","Elsevier BV","journal-article",2019-09-03,2019
"10.1007/s00294-019-01013-6","Springer Science and Business Media LLC","journal-article",2019-07-11,2019
"10.1093/jnci/djz174","Oxford University Press (OUP)","journal-article",2019-09-23,2019
"10.1016/j.neuroimage.2019.116209","Elsevier BV","journal-article",2019-09-20,2019
"10.1016/j.bpj.2019.07.030","Elsevier BV","journal-article",2019-07-25,2019
"10.1002/cm.21557","Wiley","journal-article",2019-08-12,2019
"10.1038/s41467-019-11769-7","Springer Science and Business Media LLC","journal-article",2019-08-21,2019
"10.1016/j.bpj.2019.06.033","Elsevier BV","journal-article",2019-07-05,2019
"10.1016/j.bpj.2019.08.001","Elsevier BV","journal-article",2019-08-06,2019
"10.1083/jcb.201904114","Rockefeller University Press","journal-article",2019-07-24,2019
"10.1016/j.neuroimage.2019.116060","Elsevier BV","journal-article",2019-07-27,2019
"10.1016/j.celrep.2019.07.067","Elsevier BV","journal-article",2019-08-20,2019
"10.1111/jeb.13532","Wiley","journal-article",2019-08-29,2019
"10.1016/j.jmb.2019.06.016","Elsevier BV","journal-article",2019-06-21,2019
"10.1098/rsif.2019.0270","The Royal Society","journal-article",2019-07-31,2019
"10.1002/chem.201903562","Wiley","journal-article",2019-10-11,2019
"10.1111/nph.16086","Wiley","journal-article",2019-08-02,2019
"10.1083/jcb.201905048","Rockefeller University Press","journal-article",2019-10-07,2019
"10.1016/j.media.2019.07.001","Elsevier BV","journal-article",2019-07-04,2019
"10.1111/mmi.14347","Wiley","journal-article",2019-07-08,2019
"10.1016/j.biopsych.2019.06.011","Elsevier BV","journal-article",2019-06-22,2019
"10.3168/jds.2019-16853","American Dairy Science Association","journal-article",2019-08-30,2019
"10.1093/nar/gkz796","Oxford University Press (OUP)","journal-article",2019-09-06,2019
